Tejas Document Number,Document Date,Annexure Number,Annexure Date,Serial Number,Item Description,Quantity,Carried Forward Balance,Balance From Previous Annexure,Job Worker DC Number,Date,Item Description,Board Quantity,Nature of Process Done,Per Board,Consumption,Total Consumption,Balance,Balance C/F to Annexure,Returned,Scrap
2014261147,2/21/2015,1680,2/21/2015,1,998-CFC000024-M,6,7,1668,,,,,,,,0,13,1907,0,0
2014261084,2/21/2015,1680,2/21/2015,2,999-ACC316028-E,600,2119,1490,,,,,,,,0,186,102,2533,0
2014261084,2/21/2015,1680,2/21/2015,3,999-BGC000035-E,200,13,1210,197,25-Sep-15,115-PCA000084-E,17,ASSEMBLY,1,17,18,0,,193,2
,,,,,,,,,235,19-Jan-16,115-PCA000084-E,1,ASSEMBLY,1,1,,,,,
2014261084,2/21/2015,1680,2/21/2015,4,999-CLC000023-E,200,110,1305,,,,,,,,0,0,,310,0
2014261084,2/21/2015,1680,2/21/2015,5,999-CLC000085-E,250,283,1639,,,,,,,,0,0,,406,127
2014261084,2/21/2015,1680,2/21/2015,6,999-CLC000095-E,300,16,1145,,,,,,,,0,0,,308,8


,,Total Quantity,4104
,,Total Consumption,18
,,Total Scrap,137
,,Total Returned,3750
,,Total Balance,199
