Tejas Document Number,Document Date,Annexure Number,Annexure Date,Serial Number,Item Description,Quantity,Carried Forward Balance,Balance From Previous Annexure,Job Worker DC Number,Date,Item Description,Board Quantity,Nature of Process Done,Per Board,Consumption,Total Consumption,Balance,Balance C/F to Annexure,Returned,Scrap
2014263780,3/4/2015,1762,3/4/2015,1,999-ACC000187-E,5800,5562,1632,,,,,,,,0,0,,11362,0
2014263780,3/4/2015,1762,3/4/2015,2,999-ACC000232-E,98,1366,1735,,,,,,,,0,1464,1794,0,0
2014263780,3/4/2015,1762,3/4/2015,3,999-AKC000006-E,38,1972,1501,,,,,,,,0,2010,1769,0,0
2014263780,3/4/2015,1762,3/4/2015,4,999-BEC000155-E,104,271,1740,,,,,,,,0,0,,371,4
2014263780,3/4/2015,1762,3/4/2015,5,999-BEC000259-E,98,370,1740,,,,,,,,0,0,,465,3
2014263780,3/4/2015,1762,3/4/2015,6,999-BPC000117-E,218,19,1199,342,30-Mar-15,115-PCA000084-E,10,ASSEMBLY,2,20,88,0,,138,11
,,,,,,,,,343,30-Mar-15,115-PCA000084-E,10,ASSEMBLY,2,20,,,,,
,,,,,,,,,51,22-May-15,115-PCA000084-E,3,ASSEMBLY,2,6,,,,,
,,,,,,,,,108,19-Jun-15,115-PCA000084-E,1,ASSEMBLY,2,2,,,,,
,,,,,,,,,159,24-Jul-15,115-PCA000084-E,1,ASSEMBLY,2,2,,,,,
,,,,,,,,,195,21-Sep-15,115-PCA000084-E,1,ASSEMBLY,2,2,,,,,
,,,,,,,,,197,25-Sep-15,115-PCA000084-E,17,ASSEMBLY,2,34,,,,,
,,,,,,,,,235,19-Jan-16,115-PCA000084-E,1,ASSEMBLY,2,2,,,,,
2014263780,3/4/2015,1762,3/4/2015,7,999-CLC000221-E,200,114,1751,78,03-Jun-15,170-PCA000084-E,20,ASSEMBLY,6,120,294,20,30,0,0
,,,,,,,,,82,05-Jun-15,170-PCA000084-E,29,ASSEMBLY,6,174,,,,,


,,Total Quantity,16230
,,Total Consumption,382
,,Total Scrap,18
,,Total Returned,12336
,,Total Balance,3494
